District_Name,SCHOOL,Gender,2011,2012,2013,2014,2015
MUKONO,KASANA VOCATIONAL SECONDARY SCHOOL,FEMALE,15,12,18,14,9
MUKONO,,MALE,34,24,62,10,14
MUKONO,KASAWO ISLAMIC SCHOOL,FEMALE,10,9,30,36,35
MUKONO,,MALE,19,29,50,23,48
MUKONO,KASAWO SECONDARY SCHOOL,FEMALE,36,41,94,24,40
MUKONO,,MALE,84,86,106,69,68
MUKONO,"KASULE MEMORIAL HIGH SCHOOL,MUKONO",FEMALE,23,24,,,
MUKONO,,MALE,21,23,,,
MUKONO,KAYINI BRIGHT COLLEGE SCHOOL,FEMALE,13,8,,,
MUKONO,,MALE,8,14,,,
MUKONO,KISOWERA SECONDARY SCHOOL,FEMALE,15,27,60,27,23
MUKONO,,MALE,19,30,74,26,34
MUKONO,KKOME SEED SECONDARY SCHOOL,FEMALE,,,,2,3
MUKONO,,MALE,,,,16,2
MUKONO,"LIGHT COLLEGE,MUKONO",FEMALE,50,58,122,73,57
MUKONO,,MALE,54,89,116,53,45
MUKONO,"LORRETOH SECONDARY SCHOOL,MUKONO",FEMALE,,14,18,15,12
MUKONO,,MALE,,29,40,23,17
MUKONO,LUTENGO UNITED SECONDARY SCHOOL,FEMALE,13,11,20,15,10
MUKONO,,MALE,7,13,36,18,18
MUKONO,"MANHATTAN SS,KIYUNGA MUKONO",FEMALE,7,3,12,5,4
MUKONO,,MALE,4,8,10,5,6
MUKONO,MBALALA SECONDARY SCHOOL,FEMALE,30,47,92,36,41
MUKONO,,MALE,43,55,104,30,43
MUKONO,MPOMA BOYS' SECONDARY SCHOOL,MALE,39,31,84,56,29
MUKONO,MPOMA ROYAL COLLEGE,FEMALE,43,57,60,72,55
MUKONO,,MALE,21,46,72,64,45
MUKONO,MPOMA SCHOOL,FEMALE,97,110,164,102,98
MUKONO,,MALE,,,2,,
MUKONO,"MT.ST.HENRY'S HIGH SCHOOL,MUKONO",FEMALE,42,67,166,71,65
MUKONO,,MALE,45,98,134,85,70
MUKONO,"MT.ST.MARY'S,NAMAGUNGA",FEMALE,95,69,178,89,96
MUKONO,MUBANDA SECONDARY SCHOOL,FEMALE,9,5,22,8,19
MUKONO,,MALE,6,5,50,13,19
MUKONO,MUKONO COLLEGE SCHOOL,FEMALE,11,,,,
MUKONO,,MALE,11,,,,
MUKONO,MUKONO COMPREHENSIVE SECONDARY SCHOOL,FEMALE,,27,20,20,18
MUKONO,,MALE,,21,46,19,17
MUKONO,MUKONO HALL,FEMALE,6,24,56,13,17
MUKONO,,MALE,19,35,78,37,29
MUKONO,MUKONO HIGH SCHOOL,FEMALE,41,46,120,58,57
MUKONO,,MALE,39,55,134,54,72
MUKONO,MUKONO HILLSIDE COLLEGE SCHOOL,FEMALE,29,24,58,22,16
MUKONO,,MALE,46,23,48,29,11
MUKONO,MUKONO KING'S HIGH SCHOOL,FEMALE,,,,,17
MUKONO,,MALE,,,,,22
MUKONO,MUKONO PARENTS HIGH SCHOOL,FEMALE,72,88,104,74,43
MUKONO,,MALE,88,96,148,98,45
MUKONO,MUKONO TOWN ACADEMY,FEMALE,22,20,18,,
MUKONO,,MALE,21,21,12,,
MUKONO,"NADDUNGA SECONDARY SCHOOL,NAKIFUMA",FEMALE,20,15,22,14,14
MUKONO,,MALE,14,15,28,16,23
MUKONO,NAGGALAMA ISLAMIC INSTITUTE,FEMALE,29,24,,16,25
MUKONO,,MALE,37,37,,13,22
MUKONO,NAGGALAMA SECONDARY SCHOOL,FEMALE,,,,,14
MUKONO,,MALE,,,,,4
MUKONO,NAKANYONYI SECONDARY SCHOOL,FEMALE,12,12,30,10,10
MUKONO,,MALE,25,18,38,16,15
MUKONO,NAKIFUMA HIGH SCHOOL,FEMALE,12,10,48,29,21
MUKONO,,MALE,13,11,44,37,28
MUKONO,NAKIFUMA MODERN SECONDARY SCHOOL,FEMALE,11,11,22,23,21
MUKONO,,MALE,12,9,30,8,12
MUKONO,NAMAKWA SECONDARY SCHOOL,FEMALE,3,23,20,20,21
MUKONO,,MALE,15,16,34,11,18
MUKONO,NAMASUMBI SECONDARY SCHOOL,FEMALE,24,21,30,22,12
MUKONO,,MALE,15,21,54,18,16
MUKONO,NAMILYANGO COLLEGE,MALE,90,104,246,86,142
MUKONO,NAMIRYANGO HIGH SCHOOL,FEMALE,16,16,28,17,11
MUKONO,,MALE,15,14,34,21,11
MUKONO,NAMIRYANGO SECONDARY SCHOOL,FEMALE,77,116,184,74,64
MUKONO,,MALE,102,100,122,57,61
MUKONO,NAMUGANGA SECONDARY SCHOOL,FEMALE,11,,12,5,9
MUKONO,,MALE,11,,20,8,7
MUKONO,"NILE HIGH SCHOOL,MUKONO",FEMALE,64,45,126,42,52
MUKONO,,MALE,62,56,126,47,51
MUKONO,OUR LADY OF AFRICA SECONDARY SCHOOL,FEMALE,98,137,200,144,152
MUKONO,,MALE,97,149,278,165,162
MUKONO,"OUR LADY OF AFRICA SS,MUKONO",FEMALE,50,51,246,101,138
MUKONO,,MALE,43,60,226,120,127
MUKONO,"PANORAMA SECONDARY SCHOOL,MUKONO",FEMALE,,,,,5
MUKONO,,MALE,,,,,13
MUKONO,"PAUL MUKASA SECONDARY SCHOOL,MUKONO",FEMALE,25,39,62,40,35
MUKONO,,MALE,30,32,48,27,49
MUKONO,"PROGRESSIVE CITIZENS HIGH SCHOOL,MUKONO",FEMALE,62,,,,
MUKONO,,MALE,78,,,,
MUKONO,"PROGRESSIVE SECONDARY SCHOOL,KABEMBE",FEMALE,5,20,46,25,32
MUKONO,,MALE,6,19,62,24,13
MUKONO,"QUEEN'S WAY COLLEGE,LUGAZI",FEMALE,13,28,,,
MUKONO,,MALE,27,55,,,
MUKONO,"RHOMU CARE COLLEGE,NAMILYANGO",FEMALE,,,,4,7
MUKONO,,MALE,,,,6,14
MUKONO,"ROMASA GIRLS COLLEGE,MUKONO",FEMALE,14,26,42,14,22
MUKONO,,MALE,20,31,38,4,28
MUKONO,"SEAT OF WISDOM SECONDARY SCHOOL,KASAWO",FEMALE,35,62,72,36,34
MUKONO,,MALE,41,60,52,53,40
MUKONO,SEETA COLLEGE,FEMALE,3,8,14,2,3
MUKONO,,MALE,19,18,48,15,9
MUKONO,SEETA HIGH SCHOOL,FEMALE,82,75,172,88,91
MUKONO,,MALE,111,79,210,115,115
MUKONO,"SEETA HIGH SCHOOL GREEN CAMPUS,MUKONO",FEMALE,,62,206,122,124
MUKONO,,MALE,,79,178,111,94
MUKONO,"SEETA HIGH SCHOOL,MUKONO",FEMALE,153,140,228,96,144
MUKONO,,MALE,97,92,226,87,114
MUKONO,"SEETA HILL COLLEGE,MUKONO",FEMALE,22,28,52,22,26
MUKONO,,MALE,24,27,44,13,28
MUKONO,SEETA SECONDARY SCHOOL,FEMALE,14,18,42,18,4
MUKONO,,MALE,16,9,44,20,6
MUKONO,SEROMA CHRISTIAN HIGH SCHOOL,FEMALE,114,135,220,91,98
MUKONO,,MALE,164,136,272,98,101
MUKONO,"SIR APOLLO KAGGWA SS,MUKONO",FEMALE,5,10,12,5,7
MUKONO,,MALE,8,15,30,8,9
MUKONO,"SPRINGFIELD COLLEGE,KAWONGO",FEMALE,12,10,22,11,10
MUKONO,,MALE,5,10,42,11,22
MUKONO,"ST.ANDREW KAGGWA SS,KABIMBIRI",FEMALE,,8,36,18,11
MUKONO,,MALE,,12,54,15,5
MUKONO,"ST.ANDREWS SECONDARY SCHOOL,LUGAZI",FEMALE,25,10,42,31,40
MUKONO,,MALE,34,20,76,36,40
MUKONO,"ST.ANNE GRACE SECONDARY SCHOOL,NAKIFUMA",FEMALE,41,39,44,7,3
MUKONO,,MALE,65,39,54,5,7
MUKONO,"ST.AUGUSTINE SECONDARY SCHOOL,NAKIFUMA",FEMALE,6,,12,7,13
MUKONO,,MALE,5,,8,5,11
MUKONO,"ST.BALIKUDEMBE SECONDARY SCHOOL,KISOGA",FEMALE,41,42,100,28,31
MUKONO,,MALE,61,48,126,44,54
MUKONO,"ST.CHARLES LWANGA SS,BUKERERE",FEMALE,5,21,18,23,9
MUKONO,,MALE,21,23,76,33,24
MUKONO,ST.FRANCIS BORGIA HIGH SCHOOL,FEMALE,,,,7,11
MUKONO,,MALE,,,,3,13
MUKONO,"ST.JOHN'S HIGH SCHOOL,KAUGA",FEMALE,,,78,48,29
MUKONO,,MALE,,,100,58,33
MUKONO,"ST.JOHN'S SECONDARY SCHOOL,MUKONO",FEMALE,74,55,128,69,51
MUKONO,,MALE,66,69,122,54,48
MUKONO,"ST.JONAH HIGH SCHOOL,NAMUGONGO",FEMALE,,,,,5
MUKONO,,MALE,,,,,10
MUKONO,"ST.JOSEPH'S HIGH SCHOOL,NAMAGUNGA",FEMALE,48,104,104,60,53
MUKONO,,MALE,50,92,130,63,51
MUKONO,"ST.JOSEPH'S SECONDARY SCHOOL,NAGGALAMA",FEMALE,80,58,128,44,44
MUKONO,,MALE,75,53,94,36,47
MUKONO,"ST.LAWRENCE SECONDARY SCHOOL,SSONDE",FEMALE,52,64,120,82,55
MUKONO,,MALE,79,68,128,64,69
MUKONO,"ST.MICHAEL HIGH SCHOOL,MUKONO",FEMALE,91,60,128,74,53
MUKONO,,MALE,120,89,126,86,92
MUKONO,"ST.PETERS MIXED SECONDARY SCHOOL,MUKONO",FEMALE,61,28,58,17,16
MUKONO,,MALE,67,42,94,41,17
MUKONO,"ST.STEPHEN SECONDARY SCHOOL,MUKONO",FEMALE,31,44,110,62,52
MUKONO,,MALE,26,39,122,49,47
MUKONO,"TALENTS COLLEGE,MUKONO",FEMALE,35,37,154,46,22
MUKONO,,MALE,43,60,116,44,23
MUKONO,"THE CRANES COLLEGE,NANGUNGA",FEMALE,19,9,14,4,5
MUKONO,,MALE,15,9,26,7,8
MUKONO,"UGANDA MARTYRS' COLLEGE,SSONDE",FEMALE,10,5,30,3,7
MUKONO,,MALE,11,13,16,11,4
MUKONO,VISION HIGH SCHOOL,FEMALE,4,9,32,13,15
MUKONO,,MALE,8,10,54,12,11
MUKONO,"YEFE HIGH SCHOOL,SEETA",FEMALE,21,25,38,6,4
MUKONO,,MALE,26,26,26,8,8
SSEMBABULE,"KAWANDA C/U SECONDARY SCHOOL,SSEMBABULE",FEMALE,,,,,7
SSEMBABULE,,MALE,,,,,5
SSEMBABULE,LWEMIYAGA SECONDARY SCHOOL,FEMALE,,,,5,2
SSEMBABULE,,MALE,,,,10,11
SSEMBABULE,MATEETE COLLEGE SCHOOL,FEMALE,4,4,14,6,6
SSEMBABULE,,MALE,7,6,24,11,5
SSEMBABULE,MATEETE COMPREHENSIVE SEED SS,FEMALE,6,18,54,16,15
SSEMBABULE,,MALE,15,66,124,41,42
SSEMBABULE,"MAWOGOLA HIGH SCHOOL,BUKULULA",FEMALE,22,11,26,5,7
SSEMBABULE,,MALE,18,20,38,6,7
SSEMBABULE,SSEMBABULE SECONDARY SCHOOL,FEMALE,18,16,12,3,8
SSEMBABULE,,MALE,28,29,42,21,12
SSEMBABULE,ST.CHARLES LWANGA SECONDARY SCHOOL,FEMALE,9,5,14,2,2
SSEMBABULE,,MALE,40,12,8,16,15
SSEMBABULE,ST.PAUL CITIZENS' HIGH SCHOOL,FEMALE,8,7,20,17,11
SSEMBABULE,,MALE,13,19,26,25,17
LUUKA,BUSALAMU SECONDARY SCHOOL,FEMALE,14,16,40,16,14
LUUKA,,MALE,31,40,90,30,35
LUUKA,BUSIIRO SECONDARY SCHOOL,FEMALE,6,12,30,9,13
LUUKA,,MALE,14,27,80,45,37
LUUKA,KIYUNGA SECONDARY SCHOOL,FEMALE,8,10,12,9,17
LUUKA,,MALE,42,53,104,27,45
LUUKA,NAWANSEGA SECONDARY SCHOOL,FEMALE,,,,2,
LUUKA,,MALE,,,,10,
LUUKA,"NILE HIGH SCHOOL,KIYUNGA",FEMALE,19,15,60,28,17
LUUKA,,MALE,27,56,194,66,46
NAMUTUMBA,"AGAPE SECONDARY SCHOOL,BUSEMBATIA",FEMALE,9,24,32,26,10
NAMUTUMBA,,MALE,37,27,146,40,34
NAMUTUMBA,BUKONTE SEED SECONDARY SCHOOL,FEMALE,,12,22,7,4
NAMUTUMBA,,MALE,,15,88,15,10
NAMUTUMBA,"KANGULUMO SECONDARY SCHOOL,NAMUTUMBA",FEMALE,23,15,10,4,11
NAMUTUMBA,,MALE,62,66,94,36,28
NAMUTUMBA,KASWABULI SS BUKONTE NAMUTUMBA,FEMALE,,,24,18,11
NAMUTUMBA,,MALE,,,54,25,48
NAMUTUMBA,"KISIKI COLLEGE,NAMUTUMBA",FEMALE,35,56,136,49,37
NAMUTUMBA,,MALE,89,110,300,98,117
APAC,ADUKU SECONDARY SCHOOL,FEMALE,17,10,58,26,22
APAC,,MALE,65,57,126,42,65
APAC,AMACH MODERN SECONDARY SCHOOL,FEMALE,,,,2,2
APAC,,MALE,,,,24,18
APAC,APAC SECONDARY SCHOOL,FEMALE,,3,4,5,5
APAC,,MALE,,26,46,13,9
APAC,CHAWENTE SECONDARY SCHOOL,MALE,,,24,11,
APAC,IBUJE SECONDARY SCHOOL,FEMALE,4,5,12,2,2
APAC,,MALE,28,20,66,13,26
APAC,IKWERA GIRLS' SECONDARY SCHOOL,FEMALE,16,10,24,15,9
APAC,,MALE,,,,,2
APAC,"INOMO SECONDARY SCHOOL,ADUKU",FEMALE,,,,2,
APAC,,MALE,,,,12,1
APAC,NAMBYESO AGRO SECONDARY SCHOOL,FEMALE,,,,1,
APAC,,MALE,,,,15,6
BUSIA,BUHOBE SECONDARY SCHOOL,FEMALE,,4,10,14,8
BUSIA,,MALE,,16,70,35,26
BUSIA,BUSIA FORWARD SECONDARY SCHOOL,FEMALE,31,21,32,12,16
BUSIA,,MALE,57,48,50,33,23
BUSIA,BUSIA GIRLS BOARDING SCHOOL,FEMALE,34,40,46,25,33
BUSIA,BUSIA SECONDARY SCHOOL,FEMALE,18,17,34,27,26
BUSIA,,MALE,64,56,142,90,63
BUSIA,BUSIA TRUST SECONDARY SCHOOL,FEMALE,61,56,78,44,28
BUSIA,,MALE,148,168,264,96,89
BUSIA,BUWEMBE SECONDARY SCHOOL,FEMALE,,,,,2
BUSIA,,MALE,,,,,8
BUSIA,DABANI GIRLS' SCHOOL,FEMALE,43,32,122,24,15
BUSIA,"EBENEZER PROGRESSIVE SS,LUMINO",FEMALE,,,8,1,2
BUSIA,,MALE,,,40,13,15
BUSIA,"LUMA EASTERN COLLEGE,BUSIA",FEMALE,19,18,42,25,17
BUSIA,,MALE,38,44,84,23,31
BUSIA,LUMINO HIGH SCHOOL,FEMALE,16,8,16,10,8
BUSIA,,MALE,92,61,142,46,46
BUSIA,LUNYO HILL SECONDARY SCHOOL,MALE,,,22,10,
BUSIA,"LWAGULA MEMORIAL SECONDARY SCHO0OL,BUSIA",FEMALE,,2,4,11,1
BUSIA,,MALE,,16,22,21,11
BUSIA,"MASABA COLLEGE,BUSIA",FEMALE,9,22,20,11,3
BUSIA,,MALE,50,95,110,48,35
BUSIA,"RIVERSIDE HIGH SCHOOL,BUSITEMA",FEMALE,,,,,1
BUSIA,,MALE,,,,,10
BUSIA,"ST.JOHN'S SECONDARY SCHOOL,BUSIA",FEMALE,10,14,96,17,10
BUSIA,,MALE,43,51,294,62,57
KOTIDO MAIN,KOTIDO SECONDARY SCHOOL,FEMALE,33,22,44,7,28
KOTIDO MAIN,,MALE,51,63,92,42,48
LUWERO,"BERBRA HILL SECONDARY SCHOOL,BUSIIKA",FEMALE,,,6,36,17
LUWERO,,MALE,,,14,27,7
LUWERO,BOMBO ARMY SECONDARY SCHOOL,FEMALE,24,23,104,37,56
LUWERO,,MALE,37,45,182,92,85
LUWERO,BOMBO HALL,FEMALE,34,44,42,10,5
LUWERO,,MALE,52,66,104,11,19
LUWERO,BOMBO SECONDARY SCHOOL,FEMALE,65,72,170,74,61
LUWERO,,MALE,109,148,150,59,86
LUWERO,"BP.NANKYAMA MEMORIAL COLLEGE,DEGEYA",FEMALE,18,27,30,6,1
LUWERO,,MALE,36,30,36,16,24
LUWERO,BUGEMA ADVENTIST SECONDARY SCHOOL,FEMALE,74,84,104,70,61
LUWERO,,MALE,79,70,114,83,60
LUWERO,"BULEMEZI SECONDARY SCHOOL,VVUMBA",FEMALE,18,8,22,9,6
LUWERO,,MALE,11,7,10,13,10
LUWERO,BUSIIKA MUSLIM SECONDARY SCHOOL,FEMALE,,,,,9
LUWERO,,MALE,,,,,5
LUWERO,BUTANZA COLLEGE,FEMALE,11,4,,,
LUWERO,,MALE,25,7,,,
LUWERO,"BUZZIBWERA SECONDARY SCHOOL,LUWEERO",FEMALE,23,11,20,6,6
LUWERO,,MALE,22,14,26,4,4
LUWERO,EVEREST COLLEGE,FEMALE,30,23,42,22,22
LUWERO,,MALE,64,53,78,55,34
LUWERO,"GIANTS' COLLEGE,LUWERO",FEMALE,22,34,62,22,13
LUWERO,,MALE,46,50,120,39,27
LUWERO,GREEN VALLEY HIGH SCHOOL,FEMALE,9,19,38,10,4
LUWERO,,MALE,13,24,38,23,14
LUWERO,"JANAN SECONDARY SCHOOL,BOMBO",FEMALE,,,38,29,23
LUWERO,,MALE,,,32,30,22
LUWERO,KAKOOLA HIGH SCHOOL,FEMALE,20,12,34,14,19
LUWERO,,MALE,21,19,22,17,21
LUWERO,KASANA SECONDARY SCHOOL,FEMALE,7,15,16,14,5
LUWERO,,MALE,13,37,54,26,4
LUWERO,KASANA TOWN ACADEMY,FEMALE,17,8,18,14,7
LUWERO,,MALE,4,6,14,15,3
LUWERO,KATIKAMU SECONDARY SCHOOL,FEMALE,142,104,274,103,115
LUWERO,,MALE,142,152,268,145,131
LUWERO,"KAZINGA SEC. SCHOOL,KALULE",FEMALE,10,9,26,11,8
LUWERO,,MALE,5,8,20,6,9
LUWERO,KHADIJA GIRLS ISLAMIC SECONDARY SCHOOL,FEMALE,14,14,20,11,16
LUWERO,LUTEETE SECONDARY SCHOOL,FEMALE,33,34,60,30,9
LUWERO,,MALE,43,51,134,23,16
LUWERO,LUWEERO HALL,FEMALE,6,8,14,11,10
LUWERO,,MALE,16,33,24,19,25
LUWERO,LUWEERO HIGH SCHOOL,FEMALE,,,,,8
LUWERO,,MALE,,,,,6
LUWERO,LUWEERO LIGHT OF LIFE SECONDARY SCHOOL,FEMALE,48,8,18,6,11
LUWERO,,MALE,38,25,34,10,5
LUWERO,LUWERO SECONDARY SCHOOL,FEMALE,89,79,210,97,92
LUWERO,,MALE,136,123,244,115,125
LUWERO,MPIGI SECONDARY SCHOOL,FEMALE,7,10,14,15,6
LUWERO,,MALE,5,19,32,11,9
LUWERO,"MULUSA ACADEMY,WOBULENZI",FEMALE,76,53,104,29,37
LUWERO,,MALE,129,84,168,40,58
LUWERO,"MUNTA ROYAL COLLEGE,BOMBO",FEMALE,23,22,60,26,43
LUWERO,,MALE,17,31,70,39,58
LUWERO,NALINYA LWANTALE GIRLS' SCHOOL,FEMALE,17,45,148,33,34
LUWERO,NALUVULE COLLEGE SCHOOL,FEMALE,16,14,20,10,8
LUWERO,,MALE,23,22,38,8,13
LUWERO,NDEJJE DAY VOCATIONAL SECONDARY SCHOOL,FEMALE,27,17,54,31,16
LUWERO,,MALE,33,16,56,24,31
LUWERO,NDEJJE HIGH SCHOOL,FEMALE,17,20,36,29,10
LUWERO,,MALE,18,32,56,24,21
LUWERO,NDEJJE SECONDARY SCHOOL,FEMALE,70,60,150,90,74
LUWERO,,MALE,97,66,180,96,100
LUWERO,"RISTAKA HIGH SCHOOL,BUSIIKA",FEMALE,18,21,44,12,7
LUWERO,,MALE,23,31,74,9,17
LUWERO,"SHAMMAH HIGH SCHOOL,LUWERO",FEMALE,24,49,82,21,16
LUWERO,,MALE,23,51,66,22,28
LUWERO,SHANAMU BOMBO HIGH SCHOOL,FEMALE,24,28,68,20,28
LUWERO,,MALE,39,47,92,54,37
LUWERO,SSAKU SECONDARY SCHOOL,FEMALE,67,55,128,48,62
LUWERO,,MALE,72,71,126,73,63
LUWERO,"ST.ANDREW KAGGWA SS,KASAALA",FEMALE,13,28,44,31,11
LUWERO,,MALE,21,35,56,26,25
LUWERO,"ST.ANTONIO ORTHODOX SS,MONDE",FEMALE,,,14,2,9
LUWERO,,MALE,,,28,14,9
LUWERO,"ST.JOHN'S SECONDARY SCHOOL,NANDERE",FEMALE,7,8,24,11,19
LUWERO,,MALE,28,12,72,25,26
LUWERO,ST.KIZITO KATIKAMU KISULE SS,FEMALE,45,61,114,48,45
LUWERO,,MALE,50,55,130,54,44
LUWERO,"ST.MARY'S SECONDARY SCHOOL,NAMALIGA",FEMALE,7,14,28,8,17
LUWERO,,MALE,16,16,38,23,27
LUWERO,"ST.PETER'S SECONDARY SCHOOL,BOMBO-KALULE",FEMALE,,,22,7,18
LUWERO,,MALE,,,10,10,11
LUWERO,"STANDARD HIGH SCHOOL,NDEJJE",FEMALE,9,9,26,11,
LUWERO,,MALE,8,9,30,6,
LUWERO,TARGET COMMUNITY COLLEGE,FEMALE,21,13,34,20,6
LUWERO,,MALE,19,16,34,17,9
LUWERO,VICTORIA MODEL SECONDARY SCHOOL,FEMALE,,,14,10,2
LUWERO,,MALE,,,20,4,15
LUWERO,WAKATAYI SECONDARY SCHOOL,FEMALE,16,10,28,24,21
LUWERO,,MALE,12,11,60,34,26
LUWERO,WOBULENZI COLLEGE SCHOOL,FEMALE,20,20,18,18,16
LUWERO,,MALE,44,23,34,19,20
LUWERO,WOBULENZI HIGH SCHOOL,FEMALE,24,23,38,35,24
LUWERO,,MALE,33,31,50,40,29
LUWERO,WOBULENZI TOWN ACADEMY,FEMALE,,18,24,14,9
LUWERO,,MALE,,32,26,27,33
KISORO,BUSANZA SECONDARY SCHOOL,FEMALE,,,4,1,1
KISORO,,MALE,,,18,9,9
KISORO,CHAHI SEED SECONDARY SCHOOL,FEMALE,,,14,5,4
KISORO,,MALE,,,30,11,13
KISORO,IRYARUVUMBA HIGH SCHOOL,FEMALE,5,5,8,1,2
KISORO,,MALE,15,21,32,15,14
KISORO,KABAMI SECONDARY SCHOOL,FEMALE,,,2,,
KISORO,,MALE,,,32,10,
KISORO,KABINDI SECONDARY SCHOOL,FEMALE,4,6,20,7,6
KISORO,,MALE,11,16,42,18,13
KISORO,KISORO COMPREHENSIVE SS,FEMALE,,,24,21,8
KISORO,,MALE,,,38,45,38
KISORO,KISORO HALL,FEMALE,48,45,,,
KISORO,,MALE,157,93,,,
KISORO,KISORO HIGH SCHOOL,FEMALE,14,8,18,9,14
KISORO,,MALE,57,62,52,34,21
KISORO,KISORO VISION SECONDARY SCHOOL,FEMALE,31,48,96,41,35
KISORO,,MALE,68,73,138,68,74
KISORO,MUHABURA SHINE SECONDARY SCHOOL,FEMALE,,,52,23,19
KISORO,,MALE,,,100,53,66
KISORO,MUTOLERE SECONDARY SCHOOL,MALE,134,89,252,74,83
KISORO,SESEME GIRLS' SCHOOL,FEMALE,40,28,54,27,24
KISORO,"ST.ANDREW'S ACADEMY,KISORO",FEMALE,,11,30,10,6
KISORO,,MALE,,26,46,24,31
KISORO,"ST.GERTRUDE'S VOCATIONAL GIRLS,KISORO",FEMALE,82,62,138,69,60
ARUA,"ALLIANCE GLOBAL COLLEGE,ARUA",FEMALE,39,38,62,22,6
ARUA,,MALE,86,106,220,82,23
ARUA,ANYAVU SECONDARY SCHOOL,FEMALE,,,6,,
ARUA,,MALE,,,16,13,10
ARUA,ARUA ACADEMY,FEMALE,18,12,10,,
ARUA,,MALE,53,52,76,,
ARUA,ARUA HALL,FEMALE,26,21,16,9,7
ARUA,,MALE,75,72,90,25,29
ARUA,ARUA PUBLIC SCHOOL,FEMALE,52,47,74,31,38
ARUA,,MALE,143,149,258,136,148
ARUA,ARUA SECONDARY SCHOOL,FEMALE,32,17,24,4,3
ARUA,,MALE,54,69,102,22,13
ARUA,EDIOFE GIRLS' SECONDARY SCHOOL,FEMALE,49,45,112,32,45
ARUA,LOGIRI GIRLS SECONDARY SCHOOL,FEMALE,,,22,10,7
ARUA,,MALE,,,,,4
ARUA,"MANIBE PUBLIC SECONDARY SCHOOL,OMBACI",FEMALE,,,,4,1
ARUA,,MALE,,,,6,9
ARUA,MICU SECONDARY SCHOOL,FEMALE,,,,3,2
ARUA,,MALE,,,32,12,10
ARUA,MUNI GIRLS' SECONDARY SCHOOL,FEMALE,84,59,122,54,62
ARUA,MVARA SECONDARY SCHOOL,FEMALE,44,49,124,43,50
ARUA,,MALE,110,90,244,101,116
ARUA,"NILE HIGH SCHOOL,ARUA",FEMALE,8,8,6,9,3
ARUA,,MALE,38,31,52,28,23
ARUA,OLEBA SECONDARY SCHOOL,FEMALE,,,6,5,3
ARUA,,MALE,,,20,5,11
ARUA,OLUKO SECONDARY SCHOOL,FEMALE,,,,3,1
ARUA,,MALE,,,,13,15
ARUA,OMBATINI SECONDARY SCHOOL,FEMALE,10,7,14,7,2
ARUA,,MALE,55,66,132,45,22
ARUA,ORIAJIN SECONDARY SCHOOL,FEMALE,6,13,12,13,3
ARUA,,MALE,10,40,42,31,35
ARUA,OTUMBARI SECONDARY SCHOOL,FEMALE,1,1,6,1,
ARUA,,MALE,11,11,20,11,10
ARUA,"ST.JOSEPH'S COLLEGE,OMBACI",MALE,91,119,238,109,51
ARUA,"STS.PETER &amp; PAUL SEMINARY,ARUA",MALE,11,13,34,17,25
ARUA,USHINDI SECONDARY SCHOOL,FEMALE,,,,5,3
ARUA,,MALE,,,,5,8
ARUA,VURRA SECONDARY SCHOOL,FEMALE,40,39,58,12,12
ARUA,,MALE,65,81,134,55,45
ARUA,WANDI PROGRESSIVE SECONDARY SCHOOL,FEMALE,9,14,12,6,10
ARUA,,MALE,46,38,90,21,24
ARUA,"YOLE POLYTECHNIC INSTITUTE,ARUA",MALE,1,,,,
OYAM,ABDALLA ANYURU MEMORIAL COLLEGE,FEMALE,,,4,1,2
OYAM,,MALE,,,48,22,7
OYAM,"ACABA SECONDARY SCHOOL,APAC",FEMALE,,,2,1,3
OYAM,,MALE,,,20,9,11
OYAM,ATAPARA SECONDARY SCHOOL,FEMALE,20,32,44,20,25
OYAM,,MALE,101,91,194,69,79
OYAM,"DR.ORYANG SECONDARY SCHOOL,MINAKULU",FEMALE,,,,,3
OYAM,,MALE,,,,,7
OYAM,ICEME GIRLS SECONDARY SCHOOL,FEMALE,19,18,36,19,21
OYAM,LORO SECONDARY SCHOOL,FEMALE,,,8,4,2
OYAM,,MALE,,,18,12,12
OYAM,NGAI SECONDARY SCHOOL,FEMALE,,3,4,3,1
OYAM,,MALE,,18,46,24,11
YUMBE,ARINGA SECONDARY SCHOOL,FEMALE,12,9,30,2,11
YUMBE,,MALE,60,61,104,20,42
YUMBE,"GREEN VALLEY COLLEGE,YUMBE",FEMALE,1,4,,1,
YUMBE,,MALE,16,36,20,8,
YUMBE,"KINGS MODERN COLLEGE,YUMBE",FEMALE,6,2,,,
YUMBE,,MALE,11,8,,,
YUMBE,KURU SECONDARY SCHOOL,FEMALE,,5,2,5,
YUMBE,,MALE,,12,42,14,10
YUMBE,ODRAVU SECONDARY SCHOOL,FEMALE,,2,4,4,2
YUMBE,,MALE,,9,20,16,7
YUMBE,YUMBE SECONDARY SCHOOL,FEMALE,16,15,2,11,4
YUMBE,,MALE,54,63,114,32,22
ALEBTONG,AKII BUA SECONDARY SCHOOL,FEMALE,,,8,4,4
ALEBTONG,,MALE,,,44,13,15
ALEBTONG,APALA SECONDARY SCHOOL,FEMALE,,,10,2,4
ALEBTONG,,MALE,,,22,19,21
ALEBTONG,FATIMA ALOI COMPREHENSIVE GIRLS' SS,FEMALE,,,26,,
ALEBTONG,,MALE,,,4,,
HOIMA,BUHANIKA SEED SCHOOL,FEMALE,,,12,2,
HOIMA,,MALE,,,32,9,
